Time Structure Coil B-Sheet B-Bridge Bend Turn A-Helix 5-Helix 3-Helix
   3.735   273   101    33    10    42    44   186     5    19
    3.74   273   100    42     4    41    48   179     5    21
   3.745   277   103    32     9    43    53   183     5    12
    3.75   275   102    37     6    46    40   192     5    12
   3.755   278    98    41     6    47    47   184     5    12
    3.76   274   104    34     8    42    48   184     5    15
   3.765   268   100    38     6    40    44   180    10    22
    3.77   275    97    42     5    47    45   183     5    16
   3.775   275   101    33     9    41    49   184     5    18
    3.78   286    99    41     4    41    57   184     5     9
   3.785   282    97    37     8    41    48   189     5    15
    3.79   283   102    39     8    38    46   190     5    12
   3.795   281   102    38     6    36    49   188     5    16
     3.8   281    99    37     8    43    48   188     5    12
   3.805   269   103    31    11    45    43   184    10    13
    3.81   267   103    33     7    40    52   175     5    25
   3.815   274   108    27    11    40    56   180     5    13
    3.82   269   106    38     4    39    49   178    10    16
   3.825   281   101    37     6    44    56   182     5     9
    3.83   282   101    38     6    42    52   186     5    10
   3.835   282    99    38     8    45    48   188     5     9
    3.84   281   102    34     8    39    57   182     5    13
   3.845   279   102    38     5    41    51   185     5    13
    3.85   271   107    31     6    40    50   184     5    17
   3.855   274   103    38     6    46    39   191     5    12
    3.86   272    99    38     6    49    46   182     5    15
   3.865   259   112    30     6    45    46   177     5    19
    3.87   270   110    33     6    43    47   184     5    12
   3.875   272   106    34     6    48    45   187     5     9
    3.88   269   101    35     6    47    46   182     5    18
   3.885   269    96    37     6    55    38   188     5    15
    3.89   269   104    30     6    53    44   189     5     9
   3.895   274   102    34     6    40    54   180     5    19
     3.9   267   101    38     5    47    48   176    10    15
   3.905   277   101    34     8    42    47   188     5    15
    3.91   273   105    34     6    42    46   187     5    15
   3.915   281   103    39     6    38    47   189     5    13
    3.92   272   100    37     8    45    40   187     5    18
   3.925   272   101    34     7    41    53   178     5    21
    3.93   273   105    37     4    41    50   182     5    16
   3.935   269    99    41     4    44    47   177     5    23
    3.94   278   100    35     8    42    55   180     5    15
   3.945   269   103    31     9    41    50   179     5    22
    3.95   266   101    33     7    52    49   177     5    16
   3.955   273   101    43     4    45    41   185     5    16
    3.96   266   103    35     6    47    42   183     5    19
   3.965   280   103    41     6    40    52   181     5    12
    3.97   282   100    38     6    38    57   181     5    15
   3.975   276   100    42     4    41    52   178     5    18
    3.98   274   103    39     6    46    50   179     5    12
   3.985   279   101    39     6    43    56   178     5    12
    3.99   273   105    38     6    42    45   184     5    15
   3.995   273   106    31    10    41    46   186     5    15
       4   269   104    32    10    44    44   183     5    18
   4.005   280    99    36     9    43    52   183     5    13
    4.01   279   104    38     4    42    51   186     5    10
   4.015   277    98    37     8    45    45   187     5    15
    4.02   272   101    39     3    48    48   182    10     9
   4.025   277   103    36     5    43    48   188     5    12
    4.03   274   101    33     7    45    45   189     5    15
   4.035   282   105    35     7    42    47   193     5     6
    4.04   285    99    39     5    41    52   189     5    10
   4.045   274    99    37     6    47    44   187     5    15
    4.05   274   108    30     8    44    50   186     5     9
   4.055   276   102    35    10    40    48   183    10    12
    4.06   269   101    34     6    47    46   183     5    18
   4.065   275   107    34     6    41    52   183     5    12
    4.07   264   106    32     6    44    50   176     5    21
   4.075   268   106    31     8    43    46   183     5    18
    4.08   279   105    37     6    38    45   191     5    13
   4.085   270   104    35     8    43    40   187    10    13
    4.09   280   101    37     7    45    54   182     5     9
   4.095   274   104    33     8    40    53   180    10    12
     4.1   277   104    32    10    42    54   181     5    12
   4.105   276   100    36     8    45    51   181    10     9
    4.11   275   102    37     6    46    49   183     5    12
   4.115   281   101    38     8    39    52   183    10     9
    4.12   279    99    37     6    42    48   188     5    15
   4.125   282    94    42     4    48    57   179    10     6
    4.13   283    97    42     4    38    50   187    10    12
   4.135   280   103    37     8    43    52   183     5     9
    4.14   268   107    35     4    43    51   178    10    12
   4.145   287   103    37     8    34    58   184    10     6
    4.15   270   106    31     8    41    44   187     5    18
   4.155   276   102    36     8    39    49   183     5    18
    4.16   289    98    38     8    39    53   190     5     9
   4.165   285    99    38     9    42    51   187     5     9
    4.17   274   101    33     8    42    42   191     5    18
   4.175   282    99    38     8    39    47   189     5    15
    4.18   281    99    35    10    43    57   179     5    12
   4.185   282   101    37     8    37    52   185     5    15
    4.19   276   104    32    13    43    50   181     5    12
   4.195   277   104    38     6    40    50   183    10     9
     4.2   283   106    34     9    40    57   183     5     6
   4.205   280   102    34    10    38    47   189     5    15
    4.21   286    97    38    12    40    54   182     5    12
   4.215   270   110    29     7    43    47   187     5    12
    4.22   273   105    31     7    44    47   188     0    18
   4.225   274   111    28     9    35    47   190     5    15
    4.23   270   108    33     6    43    45   186    10     9
   4.235   276   104    36     8    40    49   183     5    15
    4.24   282   100    38     8    44    54   182     5     9
   4.245   284   102    34    10    40    55   185     5     9
    4.25   274   105    31     8    43    49   186     0    18
   4.255   275   109    31    10    36    51   183     5    15
    4.26   271   100    33     9    45    47   182     5    19
   4.265   267   103    30     7    49    48   182     5    16
    4.27   288   100    39     8    38    57   184     5     9
   4.275   275   101    37     6    39    50   182    10    15
    4.28   275   104    34     8    41    50   183     5    15
   4.285   271   101    37     6    46    45   183    10    12
    4.29   287   105    34     9    34    64   180     5     9
   4.295   262   105    33     6    50    35   188     5    18
     4.3   282   105    36     8    39    49   189     5     9
   4.305   279   103    38     6    41    48   187     5    12
    4.31   268   102    34     6    50    38   190     5    15
   4.315   287   100    38     8    44    54   187     0     9
    4.32   270   108    33     6    45    47   184     5    12
   4.325   272   100    33    11    48    43   185     5    15
    4.33   279    99    37     6    43    41   195    10     9
   4.335   277    98    37     8    48    46   186     5    12
    4.34   288   104    34    10    37    53   191     5     6
   4.345   279   100    36     8    44    52   183     5    12
    4.35   272   106    35     6    42    48   183     5    15
   4.355   282   105    32    10    39    50   190     5     9
    4.36   278    98    38     6    50    43   191     5     9
   4.365   276   100    41     6    44    44   185     5    15
    4.37   270   105    33     6    43    47   184    10    12
   4.375   284   100    39     7    42    47   191     5     9
    4.38   277   103    37     8    40    47   185     5    15
   4.385   274   102    34     8    44    40   192     5    15
    4.39   276   103    32    10    41    42   192     5    15
   4.395   292    92    37     8    42    59   188     5     9
     4.4   286   101    38     6    39    56   186     5     9
   4.405   277   100    39     6    42    49   183     5    16
    4.41   284   101    35     9    38    61   179     5    12
   4.415   281   102    36     8    37    48   189     5    15
    4.42   284    98    36     8    44    64   176     5     9
   4.425   286    95    43     6    35    55   182     5    19
    4.43   274   102    38     8    38    53   175    10    16
   4.435   283   104    37     6    39    49   191     5     9
    4.44   273   102    37     6    43    49   181    10    12
   4.445   272   105    27    10    43    56   179     5    15
    4.45   284   101    39     4    41    53   188     5     9
   4.455   275   103    31    11    39    48   185     5    18
    4.46   271   102    33     9    47    43   186     5    15
   4.465   273   103    34     7    44    49   183     5    15
    4.47   265    99    39     4    49    45   177    15    12
   4.475   276   101    35     5    49    55   181     5     9
    4.48   277   106    32     6    43    55   184     5     9
   4.485   285    95    43     4    46    53   185     5     9
    4.49   281   102    36     7    40    52   186     5    12
   4.495   280   102    36     5    44    51   188     5     9
     4.5   292   102    41     7    35    55   189     5     6
   4.505   275   103    37     8    40    50   180    10    12
    4.51   287   100    42     6    39    55   184     5     9
   4.515   281   102    39     6    40    54   182     5    12
    4.52   284   101    43     6    38    50   185     5    12
   4.525   281   100    41     4    45    51   185     5     9
    4.53   293    94    42     6    42    57   188     5     6
   4.535   279   103    38     6    41    55   180     5    12
    4.54   285   101    39     8    40    49   189     5     9
   4.545   287   101    39     6    38    55   187     5     9
    4.55   294    96    43     6    38    58   187     0    12
   4.555   286   102    35     8    41    53   190     5     6
    4.56   291    99    39     8    39    56   188     5     6
   4.565   286    97    41     7    40    52   186     5    12
    4.57   279   101    39     4    43    52   184     5    12
   4.575   288    98    39     6    40    58   185     5     9
    4.58   283    98    42     4    45    41   196     5     9
   4.585   283   103    39     4    45    43   197     0     9
    4.59   278   100    43     2    45    45   188     5    12
   4.595   287    93    43     6    44    51   187    10     6
     4.6   274    98    42     5    43    45   182    10    15
   4.605   285   104    35     6    37    55   189     5     9
    4.61   273    98    42     4    41    44   183    10    18
   4.615   286    94    43     6    41    49   188    10     9
    4.62   282   100    42     4    44    46   190     5     9
   4.625   276   103    37     7    39    44   188    10    12
    4.63   287    97    42     4    45    49   192     5     6
   4.635   278   109    29     8    40    48   193    10     3
    4.64   283    94    43     6    41    44   190    10    12
   4.645   290    99    39     8    32    46   197    10     9
    4.65   286    99    41     4    44    49   192     5     6
   4.655   290    99    39     7    40    53   191     5     6
    4.66   290    97    43     6    39    46   195     5     9
   4.665   288    97    42     6    44    41   199     5     6
    4.67   284   100    41     4    40    45   194    10     6
   4.675   281   101    35     8    42    54   184    10     6
    4.68   282   101    42     6    35    43   191    10    12
   4.685   282    94    42     4    43    47   189    15     6
    4.69   283    99    40     4    47    49   190     5     6
   4.695   289    96    41     6    39    55   187    10     6
     4.7   278    99    42     4    41    41   191    10    12
   4.705   279    99    41     4    46    49   185    10     6
    4.71   278   105    35     6    41    42   195    10     6
   4.715   285   102    41     2    39    57   185     5     9
    4.72   282   103    38     6    41    44   194     5     9
   4.725   283   100    41     4    38    44   194    10     9
    4.73   291    97    40     6    35    56   189     5    12
   4.735   279    98    43     6    40    42   188     5    18
    4.74   287    96    38     8    38    52   189    10     9
   4.745   273   107    39     4    43    46   184     5    12
    4.75   279   101    41     6    41    43   189    10     9
   4.755   280   102    42     4    42    40   194    10     6
    4.76   281   103    39     6    42    45   191     5     9
   4.765   272   102    42     4    44    41   185    10    12
    4.77   288    93    44     6    43    45   193    10     6
   4.775   286    93    39     7    45    47   193    10     6
    4.78   277    96    42     6    45    44   185    10    12
   4.785   281   105    40     4    46    43   194     5     3
    4.79   279   102    36     6    45    46   191     5     9
   4.795   282    96    42     6    46    43   191    10     6
     4.8   279   102    38     6    48    38   197     5     6
   4.805   278    96    42     6    47    45   185    10     9
    4.81   275   100    39     6    46    47   183    10     9
   4.815   284    98    41     6    41    43   194     5    12
    4.82   278    99    39     6    47    42   191    10     6
   4.825   284    97    43     4    43    53   184    10     6
    4.83   275    98    41     4    48    46   184    10     9
   4.835   276   102    35     8    43    47   186    10     9
    4.84   275   100    41     4    43    50   180    10    12
   4.845   274   103    36    10    44    39   189    10     9
    4.85   280   102    35     5    47    50   190     5     6
   4.855   287    99    39     7    42    43   198     0    12
    4.86   278    94    42     8    46    44   184    10    12
   4.865   275    98    41     4    45    38   192    10    12
    4.87   272   101    42     4    48    46   180    10     9
   4.875   289    97    42     6    43    47   194     5     6
    4.88   280    96    43     8    45    37   192    10     9
   4.885   267   107    35     8    44    38   186    10    12
    4.89   276    99    37     9    46    41   189    10     9
   4.895   278   101    39     6    39    55   178    10    12
     4.9   279   102    40     4    42    42   193     5    12
   4.905   261    99    37     7    47    39   178    15    18
    4.91   282   101    41     6    38    48   187    10     9
   4.915   275   102    32    10    44    47   186    10     9
    4.92   280   105    39     5    41    49   187     5     9
   4.925   282    99    39     6    45    47   190     5     9
    4.93   278    98    40     6    39    53   179    10    15
   4.935   275   105    35     6    43    40   194     5    12
    4.94   273   102    36     6    43    42   189    10    12
   4.945   271   105    33     5    45    38   195    10     9
    4.95   284    99    42     4    40    41   197     5    12
   4.955   276   105    29    10    37    47   190    10    12
    4.96   269   106    33     7    43    42   187    10    12
   4.965   273   100    37     6    48    44   186    10     9
    4.97   281   100    37     8    39    46   190     5    15
   4.975   275   103    35     7    38    46   187    15     9
    4.98   277   102    36     7    42    40   194    10     9
   4.985   275   105    33     7    41    47   188    10     9
    4.99   285    96    41     7    40    44   193    10     9
   4.995   280   105    33     7    44    43   197     5     6
       5   274   101    36     7    41    42   189    15     9
   5.005   286   105    39     4    38    45   198     5     6
    5.01   280   108    33     8    41    40   199     5     6
   5.015   279   105    38     7    42    43   191     5     9
    5.02   276   102    37     7    40    38   194    10    12
   5.025   276   103    42     4    42    45   185    10     9
    5.03   281   102    41     4    45    46   190     0    12
   5.035   279   100    36     8    40    54   181    15     6
    5.04   283    99    37     8    49    47   191     0     9
   5.045   280   108    36     4    38    51   189     5     9
    5.05   273    98    42     6    47    44   181    10    12
   5.055   282   101    41     4    38    48   189    10     9
    5.06   286    97    42     6    43    48   190     5     9
   5.065   280   100    42     5    41    41   192    10     9
    5.07   285    95    43     6    44    46   190    10     6
   5.075   283    97    43     6    41    50   184    10     9
    5.08   288    96    41     7    40    48   192    10     6
   5.085   285    98    41     6    41    42   196    10     6
    5.09   269   108    31     6    42    44   188    15     6
   5.095   285   100    37     8    36    51   189    10     9
     5.1   268   106    38     4    41    40   186    10    15
   5.105   274    99    43     4    48    39   188    10     9
    5.11   281    94    43     6    46    45   187    10     9
   5.115   285    95    43     8    41    45   189    10     9
    5.12   276   104    34     6    38    58   178    10    12
   5.125   274   102    36     5    45    49   184    10     9
    5.13   280   108    34     8    38    42   196     5     9
   5.135   284   102    40     2    43    45   197     5     6
    5.14   276   100    38     7    42    54   177    10    12
   5.145   281    96    39     6    44    55   181    10     9
    5.15   279   100    39     6    42    49   185    10     9
   5.155   285   100    41     5    47    47   192     5     3
    5.16   287   101    37     9    36    51   190    10     6
   5.165   276   107    32     8    40    52   184     5    12
    5.17   281   105    33     8    37    49   191     5    12
   5.175   295   101    38     6    38    52   199     0     6
    5.18   283   101    42     4    37    51   186    10     9
   5.185   275    99    42     5    42    46   182    15     9
    5.19   278   108    33     7    40    47   191     5     9
   5.195   277   102    32     9    47    48   188     5     9
     5.2   277    99    39     7    45    49   182    10     9
   5.205   278   101    37     6    44    47   188     5    12
    5.21   287   102    39     4    40    49   195     5     6
   5.215   292   100    35     8    42    50   199     0     6
    5.22   283    96    42     6    45    51   184    10     6
   5.225   279   103    35     8    42    47   189    10     6
    5.23   287    98    43     6    44    48   190     5     6
   5.235   288   103    42     6    38    44   196     5     6
    5.24   283   103    36     8    38    44   195    10     6
   5.245   287   102    38     6    40    44   199     5     6
    5.25   283   102    39     6    42    53   185    10     3
   5.255   281   100    41     6    40    47   187    10     9
    5.26   276   113    25    11    37    52   188     5     9
   5.265   284   103    35     8    37    52   189    10     6
    5.27   276   100    38     8    48    40   190    10     6
   5.275   277   102    40     6    42    44   187    10     9
    5.28   280   102    39     6    44    45   190     5     9
   5.285   274   104    34     7    46    44   189    10     6
    5.29   275    97    43     6    46    46   180    10    12
   5.295   276   102    33     9    46    48   186    10     6
     5.3   279    99    40     6    43    40   193    10     9
   5.305   276   103    36     8    47    41   191     5     9
    5.31   277   103    36     6    49    38   197     5     6
   5.315   281    99    41     6    41    43   191    10     9
    5.32   277   108    34     4    44    48   191     5     6
   5.325   272   106    32     6    46    43   191    10     6
    5.33   277   101    42     4    48    40   191     5     9
   5.335   287    98    43     6    39    48   190    10     6
    5.34   273   112    33     6    41    39   195     5     9
   5.345   285    99    39     6    45    52   188     5     6
    5.35   277   106    39     5    43    45   188     5     9
   5.355   284    99    40     6    43    47   191     5     9
    5.36   283   101    41     6    42    41   195     5     9
   5.365   290   103    36     8    39    50   196     5     3
    5.37   296    97    44     6    39    56   190     5     3
   5.375   291    98    43     6    40    46   196     5     6
    5.38   273   104    37     6    46    44   186     5    12
   5.385   283   103    39     4    43    44   196     5     6
    5.39   283   100    42     6    43    40   195     5     9
   5.395   279   106    36     7    41    41   195     5     9
     5.4   284   102    42     6    43    42   194     5     6
   5.405   286   101    38     8    39    45   195     5     9
    5.41   280   105    36     8    41    43   193     5     9
   5.415   279   111    34     8    36    43   194     5     9
    5.42   275    99    41     6    46    41   187     5    15
   5.425   282   103    39     4    44    45   194     5     6
    5.43   279   110    31    10    40    41   197     5     6
   5.435   291    98    42     6    37    46   197     5     9
    5.44   283   103    42     4    40    44   193     5     9
   5.445   282   102    37     8    45    47   190     5     6
    5.45   279   104    39     4    42    46   190     5    10
   5.455   274   106    32    10    41    56   176    10     9
    5.46   293   101    42     6    40    52   193     0     6
   5.465   275   104    29    11    44    47   188     5    12
    5.47   289    99    43     4    43    51   191     0     9
   5.475   286   101    36     6    44    54   190     0     9
    5.48   264   102    39     6    49    39   180    10    15
   5.485   284   103    41     2    45    44   197     5     3
    5.49   279   101    42     4    44    44   189    10     6
   5.495   284   104    38     6    40    44   196     0    12
     5.5   280   105    38     4    41    46   192     5     9
   5.505   286   103    40     5    40    47   194     5     6
    5.51   282   103    42     6    41    44   190     5     9
   5.515   290    99    42     4    39    52   192     0    12
    5.52   286   100    35     8    46    50   193     5     3
   5.525   284   102    42     4    43    43   195     5     6
    5.53   282   103    42     2    41    49   189     5     9
   5.535   278   105    36     7    43    43   192     5     9
    5.54   276   107    38     4    40    45   189     5    12
   5.545   281   104    42     6    41    41   192     5     9
    5.55   277   110    38     2    42    48   189     5     6
   5.555   280   109    39     6    40    49   186     5     6
    5.56   275   104    38     6    47    42   189     5     9
   5.565   284   103    38     6    45    54   186     5     3
    5.57   278   105    41     4    43    43   190     5     9
   5.575   285   105    39     6    39    49   191     5     6
    5.58   289   103    35     8    42    50   196     0     6
   5.585   279   102    37     8    44    42   192     5    10
    5.59   287    98    43     6    44    51   187     5     6
   5.595   288    99    42     6    42    48   192     5     6
     5.6   286   105    38     6    38    56   186     5     6
   5.605   276   108    32     8    34    60   176    10    12
    5.61   288   101    41     7    40    50   190     5     6
   5.615   288   104    39     6    40    46   197     5     3
    5.62   283    99    41     4    44    53   185     5     9
   5.625   281   108    31     9    40    53   188     5     6
    5.63   279   104    36     8    43    45   190     5     9
   5.635   281   107    35     9    41    48   189     5     6
    5.64   275   102    39     6    44    43   187    10     9
   5.645   288   102    41     6    39    54   187     5     6
    5.65   285   105    40     6    39    48   191     5     6
   5.655   285   104    40     6    37    47   192     5     9
    5.66   266   108    31     8    48    42   185     5    13
   5.665   284   106    40     4    36    51   189     5     9
    5.67   284    99    43     6    43    48   187     5     9
   5.675   273   108    35     6    42    52   180     5    12
    5.68   284   100    39     6    42    51   188     5     9
   5.685   285   100    43     6    38    58   178     5    12
    5.69   284   102    41     6    45    46   191     5     4
   5.695   281   101    41     6    47    41   193     5     6
     5.7   281   103    38     8    42    52   183     5     9
   5.705   288   103    34     9    38    50   195     5     6
    5.71   276   100    40     4    49    42   190     5    10
   5.715   281    98    42     4    47    45   190     5     9
    5.72   272   106    28    11    45    45   188     5    12
   5.725   277   106    36     8    47    42   191     0    10
    5.73   290    99    42     6    37    53   189     5     9
   5.735   284   101    42     4    44    51   187     5     6
    5.74   275   102    42     6    40    46   181    10    13
   5.745   286   104    38     8    39    51   189     5     6
    5.75   281   106    38     6    41    43   194     0    12
   5.755   275   103    37     8    42    48   182     5    15
    5.76   269   108    30    10    45    42   187     5    13
   5.765   268   107    29    10    47    47   182     5    13
    5.77   273    96    38     8    48    45   182    10    13
   5.775   282    98    38     9    46    46   189     5     9
    5.78   270   107    34     8    46    40   188     5    12
   5.785   275   105    37     8    42    47   183     5    13
    5.79   278   103    35     8    44    44   191     5    10
   5.795   267   103    36     9    48    35   187    10    12
     5.8   273   105    34     6    47    43   190     5    10
   5.805   276   111    34     6    44    43   193     0     9
    5.81   285    97    43     6    46    51   185     0    12
   5.815   267   109    35     6    43    44   182     5    16
    5.82   282   103    38     8    41    49   187     5     9
   5.825   274   104    38     6    48    44   186     5     9
    5.83   267   112    35     6    43    36   190     5    13
   5.835   279   105    36     6    42    43   194     5     9
    5.84   284   100    37     8    41    49   190     5    10
   5.845   276   106    37     8    40    47   184     6    12
    5.85   286   104    37     8    41    52   189     0     9
   5.855   274   106    37     7    42    49   181     5    13
    5.86   282   107    35     7    40    51   189     5     6
   5.865   283   107    38     8    36    50   187     5     9
    5.87   280   102    38     8    41    47   187     5    12
   5.875   272   101    39     4    44    48   181     5    18
    5.88   282   102    40     6    42    43   193     5     9
   5.885   282   105    37     6    39    51   188     5     9
    5.89   282   103    37     8    44    48   189     5     6
   5.895   282   101    38     6    39    52   186     5    13
     5.9   273   100    36     8    45    46   183    10    12
   5.905   283   103    31    11    40    47   194     5     9
    5.91   276   107    33     7    40    47   189     5    12
   5.915   281   100    33    10    42    48   190     5    12
    5.92   264   107    32     8    41    45   179    10    18
   5.925   277   101    37     8    37    50   182    10    15
    5.93   274   110    34     4    42    47   189     5     9
   5.935   273   108    34     8    39    53   178    10    10
    5.94   279   105    34     9    39    50   186     5    12
   5.945   265   102    39     8    42    35   183    10    21
    5.95   275   103    37     8    44    46   184     5    13
   5.955   277   100    38     8    43    45   186     0    20
    5.96   278   103    36     8    44    44   190     5    10
   5.965   278   104    39     6    43    43   190     5    10
    5.97   271   107    34     9    40    41   187     5    17
   5.975   270   109    31    10    39    46   183     5    17
    5.98   280   101    38     8    44    48   186     5    10
   5.985   270   104    35     8    46    39   188    10    10
    5.99   287   100    41     6    40    47   193     0    13
   5.995   281   107    35     9    38    45   192     5     9
       6   275   104    38     6    43    40   191     5    13
   6.005   264   108    33     8    41    41   182    10    17
    6.01   272   106    35     6    44    45   186     5    13
   6.015   270   105    36     6    46    42   186     5    14
    6.02   274   103    35    10    41    44   185     5    17
   6.025   270   104    39     4    43    39   188     5    18
    6.03   269   112    35     4    41    41   189     5    13
   6.035   279   103    38     6    39    48   187     5    14
    6.04   273   103    38     6    42    43   186     5    17
   6.045   275   104    37     6    43    44   188     5    13
    6.05   275   103    39     4    44    41   191     5    13
   6.055   280   103    39     6    42    42   193     5    10
    6.06   275   105    42     4    42    41   188     5    13
   6.065   278   104    40     4    41    50   184     5    12
    6.07   278   105    38     6    43    48   186     5     9
   6.075   267   111    31     7    44    42   187     5    13
    6.08   275   103    37     5    41    51   182     5    16
   6.085   272   112    28     9    43    45   190     5     8
    6.09   271   106    37     4    42    44   186     5    16
   6.095   265   110    35     4    49    32   194     5    11
     6.1   267   108    36     4    46    35   192     5    14
   6.105   276   109    34     8    41    46   188     5     9
    6.11   273   110    35     4    42    44   190     5    10
   6.115   273   105    37     4    44    37   195     5    13
    6.12   277   105    38     6    40    45   188     5    13
   6.125   257   111    33     5    41    38   181    10    21
    6.13   267   108    34     4    40    45   184     5    20
   6.135   279   106    35     9    41    47   188     5     9
    6.14   271   104    37     4    49    41   189     5    11
   6.145   265   110    31     6    43    47   181     5    17
    6.15   275   106    36     4    47    44   191     5     7
   6.155   270   106    37     6    46    39   188     5    13
    6.16   267   108    30     9    45    51   177     5    15
   6.165   277   104    38     6    41    50   183     5    13
    6.17   265   110    36     4    44    37   188     5    16
   6.175   262   103    36     4    50    42   180     5    20
    6.18   266   110    30     8    44    37   191     5    15
   6.185   276   106    34     4    47    50   188     5     6
    6.19   261   112    29     5    45    42   185    10    12
   6.195   271   109    34     6    43    44   187     5    12
     6.2   267   107    35     7    42    44   181    10    14
   6.205   266   110    34     4    46    41   187     5    13
    6.21   279   103    39     6    43    49   185     5    10
   6.215   280   107    38     5    37    52   185     5    11
    6.22   277   104    39     4    44    42   192     5    10
   6.225   275   108    38     4    35    43   190     5    17
    6.23   275   103    38     6    40    49   182     5    17
   6.235   279   107    35     6    39    51   187     5    10
    6.24   270   113    35     2    39    50   183     5    13
   6.245   269   108    39     4    41    43   183     5    17
    6.25   266   103    39     6    45    40   181    10    16
   6.255   276   107    38     6    42    45   187     5    10
    6.26   271   110    34     8    40    45   184     5    14
   6.265   277   104    38     6    48    45   188     5     6
    6.27   269   103    38     8    46    31   192     5    17
   6.275   266   106    39     4    45    41   182    10    13
    6.28   271   111    31     8    39    46   186     5    14
   6.285   282   102    39     8    38    53   182     0    18
    6.29   276   107    35     8    38    51   182     5    14
   6.295   277   103    39     6    40    40   192     5    15
     6.3   273   107    35     8    37    40   190     5    18
   6.305   284   100    38     6    42    56   184     5     9
    6.31   287   101    38    10    39    48   191     0    13
   6.315   278   104    38     8    39    48   184     5    14
    6.32   273    99    38     8    44    42   185     5    19
   6.325   267   106    35     8    46    37   187     5    16
    6.33   276   102    39     8    41    47   182     5    16
   6.335   272   105    38     8    41    46   180     5    17
    6.34   276   103    39     8    39    42   187     5    17
   6.345   267   104    36     8    42    45   178    10    17
    6.35   275   101    35     8    48    45   187     5    11
   6.355   277   102    38     8    42    48   183     5    14
    6.36   274   100    38     9    45    42   185     5    16
   6.365   273    99    39     8    42    37   189     5    21
    6.37   275    99    39     8    42    46   182     5    19
   6.375   275   103    38     8    44    49   180     5    13
    6.38   260   104    31     8    44    39   182    10    22
   6.385   265   105    36     6    42    44   179    10    18
    6.39   273   103    39     6    42    45   183     5    17
   6.395   282   104    35     6    38    53   188     0    16
     6.4   275   100    38     6    43    51   180     5    17
   6.405   278   103    38     8    37    50   182     5    17
    6.41   269   104    35    10    42    38   186     5    20
   6.415   284    95    39    10    37    55   180     5    19
    6.42   268   107    35     8    43    43   182     5    17
   6.425   279   100    39     8    40    47   185     5    16
    6.43   280   104    39     8    39    51   182     5    12
   6.435   280   106    33    10    40    47   190     5     9
    6.44   284   104    38     8    37    54   184     5    10
   6.445   277   105    36     6    44    50   185     5     9
    6.45   272   104    39     6    39    45   182     5    20
   6.455   271   106    38     6    44    43   184     5    14
    6.46   269   104    38     8    41    41   182     5    21
   6.465   273   102    38     8    41    41   186     5    19
    6.47   272   111    34     8    43    46   184     5     9
   6.475   272   100    34    10    49    41   187     0    19
    6.48   271   102    38     6    47    47   180     5    15
   6.485   275   106    38     8    42    38   191     0    17
    6.49   272   103    33     8    44    47   184     5    16
   6.495   261   108    31    10    49    36   184     5    17
     6.5   272   102    34     8    49    35   195     5    12
   6.505   270   106    35     6    48    41   188     0    16
    6.51   277   107    35     8    41    46   188     5    10
   6.515   280   103    38     8    40    45   189     0    17
    6.52   276   102    39     6    45    48   183     5    12
   6.525   276   103    38     8    41    49   181     5    15
    6.53   276   100    40     6    47    44   186     5    12
   6.535   274   103    35     8    45    45   186     5    13
    6.54   275   105    38     8    36    47   182    10    14
   6.545   286   104    38     8    35    55   185     5    10
    6.55   275   101    38     8    42    49   180     5    17
   6.555   269   106    37     6    45    36   190     0    20
    6.56   278   101    40     8    39    48   182     5    17
   6.565   277   100    42     6    45    45   184     5    13
    6.57   272   104    38     7    45    46   181     5    14
   6.575   281    99    38     8    37    55   180     5    18
    6.58   268   106    39     6    44    50   173    10    12
   6.585   263   100    38     6    54    38   181     5    18
    6.59   283   101    40     6    38    49   188     5    13
   6.595   270   105    35     9    36    43   183     5    24
     6.6   268   102    38     8    44    40   182     5    21
   6.605   274   101    38     8    42    44   184     5    18
    6.61   276   103    42     4    43    41   189     5    13
   6.615   282    98    39     8    40    47   188     5    15
    6.62   271   103    42     6    38    42   181     5    23
   6.625   281   103    40     6    40    49   186     5    11
    6.63   278    99    43     6    41    43   186     5    17
   6.635   278   101    43     6    42    52   177     5    14
    6.64   272   104    39     8    39    41   184     5    20
   6.645   275   103    42     4    38    45   184     5    19
    6.65   273   105    36     8    41    46   183     5    16
   6.655   284    99    41     6    40    53   184     5    12
    6.66   275   104    38     8    39    43   186     5    17
   6.665   274   106    40     4    42    44   186     5    13
    6.67   268   107    34     5    48    43   186     5    12
   6.675   270   109    35     6    44    45   184     5    12
    6.68   270   104    38     6    49    42   184     0    17
   6.685   278   101    38     8    39    47   185     5    17
    6.69   264   105    38     6    46    35   185     5    20
   6.695   279   102    41     7    41    38   193     5    13
     6.7   264   104    39     4    47    32   189     5    20
   6.705   262   104    36     6    54    38   182     0    20
    6.71   266   107    37     6    45    34   189     5    17
   6.715   277   102    37     9    40    46   185     5    16
    6.72   277   103    38     6    47    43   190     0    13
   6.725   272   101    38     9    43    43   182     5    19
    6.73   273   106    38     6    41    44   185     5    15
   6.735   274   105    36    10    40    45   183     5    16
    6.74   270   106    32    10    46    40   188     5    13
   6.745   281   103    40     8    41    47   186     5    10
    6.75   275   106    35     8    40    50   182     5    14
   6.755   274   101    36     8    45    42   188     5    15
    6.76   280    96    40     8    42    43   189     5    17
   6.765   268   101    39     6    45    36   187    10    16
